Case ID,Activity,Activity ID,Event Type,Timestamp,Resource,Cost,Duration (min)
13,Analyze Trends and Report,Task_20,complete,Mon Jan 01 2024 11:09:25 GMT+0100 (Central European Standard Time),Management,480,130.39923220329126
30,Analyze Trends and Report,Task_20,complete,Mon Jan 01 2024 11:11:18 GMT+0100 (Central European Standard Time),Management,480,135.1417448987077
30,Identify Root Cause,Task_10,complete,Mon Jan 01 2024 11:11:48 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),120,115.90929287315845
30,Is Recurring Problem?,Gateway_11,start,Mon Jan 01 2024 11:11:48 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),0,
11,Document Solution and Update KB,Task_16,complete,Mon Jan 01 2024 11:12:23 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),90,21.42373021294545
11,Update CMDB,Task_17,start,Mon Jan 01 2024 11:12:23 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),0,
30,Is Recurring Problem?,Gateway_11,complete,Mon Jan 01 2024 11:13:19 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),2,1.512814416442748
30,Create Problem Record,Task_ProblemRec,start,Mon Jan 01 2024 11:13:19 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),0,
30,Can Specialist Resolve Alone?,Gateway_12,start,Mon Jan 01 2024 11:13:19 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),0,
30,Can Specialist Resolve Alone?,Gateway_12,complete,Mon Jan 01 2024 11:14:29 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),2,1.1756865150634397
30,Implement Solution,Task_13,start,Mon Jan 01 2024 11:14:29 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),0,
18,Analyze Trends and Report,Task_20,complete,Mon Jan 01 2024 11:24:37 GMT+0100 (Central European Standard Time),Management,480,140.17428241084679
26,Create Problem Record,Task_ProblemRec,complete,Mon Jan 01 2024 11:31:32 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),60,29.229789100182217
31,Analyze Trends and Report,Task_20,complete,Mon Jan 01 2024 11:37:52 GMT+0100 (Central European Standard Time),Management,480,163.08419207134818
43,Analyze Trends and Report,Task_20,complete,Mon Jan 01 2024 11:41:47 GMT+0100 (Central European Standard Time),Management,480,167.39006352108277
30,Create Problem Record,Task_ProblemRec,complete,Mon Jan 01 2024 11:43:06 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),60,29.793955262320097
11,Update CMDB,Task_17,complete,Mon Jan 01 2024 11:43:19 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),90,30.935843432432787
22,Analyze Trends and Report,Task_20,complete,Mon Jan 01 2024 11:47:51 GMT+0100 (Central European Standard Time),Management,480,180.10841791605512
18,Implement Solution,Task_13,complete,Mon Jan 01 2024 11:52:49 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),180,83.95765034110246
18,Verify Solution,Task_14,start,Mon Jan 01 2024 11:52:49 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),0,
5,Analyze Trends and Report,Task_20,complete,Mon Jan 01 2024 11:54:54 GMT+0100 (Central European Standard Time),Management,480,174.20853388958204
12,Analyze Trends and Report,Task_20,complete,Mon Jan 01 2024 11:55:12 GMT+0100 (Central European Standard Time),Management,480,168.39910748171545
45,Analyze Trends and Report,Task_20,complete,Mon Jan 01 2024 11:59:41 GMT+0100 (Central European Standard Time),Management,480,176.50695814953377
50,Analyze Trends and Report,Task_20,complete,Mon Jan 01 2024 12:02:27 GMT+0100 (Central European Standard Time),Management,480,199.07585909742224
31,Implement Solution,Task_13,complete,Mon Jan 01 2024 12:02:42 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),180,85.33964366053357
31,Verify Solution,Task_14,start,Mon Jan 01 2024 12:02:42 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),0,
1,Analyze Trends and Report,Task_20,complete,Mon Jan 01 2024 12:08:14 GMT+0100 (Central European Standard Time),Management,480,194.91574141792898
18,Verify Solution,Task_14,complete,Mon Jan 01 2024 12:08:56 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),60,16.10619254665016
18,Solution Confirmed?,Gateway_15,start,Mon Jan 01 2024 12:08:56 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),0,
18,Solution Confirmed?,Gateway_15,complete,Mon Jan 01 2024 12:10:15 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),2,1.322134047880987
18,Document Solution and Update KB,Task_16,start,Mon Jan 01 2024 12:10:15 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),0,
26,Implement Solution,Task_13,complete,Mon Jan 01 2024 12:21:34 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),180,77.6716212221211
26,Verify Solution,Task_14,start,Mon Jan 01 2024 12:21:34 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),0,
31,Verify Solution,Task_14,complete,Mon Jan 01 2024 12:29:19 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),60,26.602105711425157
31,Solution Confirmed?,Gateway_15,start,Mon Jan 01 2024 12:29:19 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),0,
33,Analyze Trends and Report,Task_20,complete,Mon Jan 01 2024 12:29:28 GMT+0100 (Central European Standard Time),Management,480,223.3502715254841
31,Solution Confirmed?,Gateway_15,complete,Mon Jan 01 2024 12:30:45 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),2,1.4398306582215616
31,Document Solution and Update KB,Task_16,start,Mon Jan 01 2024 12:30:45 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),0,
33,Implement Solution,Task_13,complete,Mon Jan 01 2024 12:31:34 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),180,125.70356391148644
33,Verify Solution,Task_14,start,Mon Jan 01 2024 12:31:34 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),0,
26,Verify Solution,Task_14,complete,Mon Jan 01 2024 12:39:30 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),60,17.927248263715192
26,Solution Confirmed?,Gateway_15,start,Mon Jan 01 2024 12:39:30 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),0,
26,Solution Confirmed?,Gateway_15,complete,Mon Jan 01 2024 12:41:13 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),2,1.7214935480585205
26,Document Solution and Update KB,Task_16,start,Mon Jan 01 2024 12:41:13 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),0,
30,Implement Solution,Task_13,complete,Mon Jan 01 2024 12:43:05 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),180,88.59737634385371
30,Verify Solution,Task_14,start,Mon Jan 01 2024 12:43:05 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),0,
48,Implement Solution,Task_13,complete,Mon Jan 01 2024 12:43:39 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),180,159.8630829327769
48,Verify Solution,Task_14,start,Mon Jan 01 2024 12:43:39 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),0,
18,Document Solution and Update KB,Task_16,complete,Mon Jan 01 2024 12:44:13 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),90,33.97003435692011
18,Update CMDB,Task_17,start,Mon Jan 01 2024 12:44:13 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),0,
35,Analyze Trends and Report,Task_20,complete,Mon Jan 01 2024 12:47:26 GMT+0100 (Central European Standard Time),Management,480,237.7463456242068
41,Analyze Trends and Report,Task_20,complete,Mon Jan 01 2024 12:47:43 GMT+0100 (Central European Standard Time),Management,480,227.3838752699771
19,Implement Solution,Task_13,complete,Mon Jan 01 2024 12:48:08 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),180,120.64692261607306
19,Verify Solution,Task_14,start,Mon Jan 01 2024 12:48:08 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),0,
15,Implement Solution,Task_13,complete,Mon Jan 01 2024 12:48:41 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),180,166.4501437689532
15,Verify Solution,Task_14,start,Mon Jan 01 2024 12:48:41 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),0,
33,Verify Solution,Task_14,complete,Mon Jan 01 2024 12:49:52 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),60,18.30090429602002
33,Solution Confirmed?,Gateway_15,start,Mon Jan 01 2024 12:49:52 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),0,
33,Solution Confirmed?,Gateway_15,complete,Mon Jan 01 2024 12:51:15 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),2,1.386959274347238
33,Document Solution and Update KB,Task_16,start,Mon Jan 01 2024 12:51:15 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),0,
26,Document Solution and Update KB,Task_16,complete,Mon Jan 01 2024 12:57:36 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),90,16.370984303929685
26,Update CMDB,Task_17,start,Mon Jan 01 2024 12:57:36 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),0,
19,Verify Solution,Task_14,complete,Mon Jan 01 2024 13:00:29 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),60,12.353699695319484
19,Solution Confirmed?,Gateway_15,start,Mon Jan 01 2024 13:00:29 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),0,
17,Analyze Trends and Report,Task_20,complete,Mon Jan 01 2024 13:00:48 GMT+0100 (Central European Standard Time),Management,480,235.50551581346227
30,Verify Solution,Task_14,complete,Mon Jan 01 2024 13:01:41 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),60,18.600865662067708
30,Solution Confirmed?,Gateway_15,start,Mon Jan 01 2024 13:01:41 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),0,
19,Solution Confirmed?,Gateway_15,complete,Mon Jan 01 2024 13:02:10 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),2,1.6842488474337696
19,Document Solution and Update KB,Task_16,start,Mon Jan 01 2024 13:02:10 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),0,
30,Solution Confirmed?,Gateway_15,complete,Mon Jan 01 2024 13:02:52 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),2,1.1807534863821572
30,Document Solution and Update KB,Task_16,start,Mon Jan 01 2024 13:02:52 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),0,
31,Document Solution and Update KB,Task_16,complete,Mon Jan 01 2024 13:04:46 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),90,34.02221401136691
31,Update CMDB,Task_17,start,Mon Jan 01 2024 13:04:46 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),0,
33,Document Solution and Update KB,Task_16,complete,Mon Jan 01 2024 13:07:44 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),90,16.476230622930178
33,Update CMDB,Task_17,start,Mon Jan 01 2024 13:07:44 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),0,
48,Verify Solution,Task_14,complete,Mon Jan 01 2024 13:08:55 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),60,25.262991279619953
48,Solution Confirmed?,Gateway_15,start,Mon Jan 01 2024 13:08:55 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),0,
48,Solution Confirmed?,Gateway_15,complete,Mon Jan 01 2024 13:10:09 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),2,1.243342772454468
18,Update CMDB,Task_17,complete,Mon Jan 01 2024 13:11:45 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),90,27.52577725108293
15,Verify Solution,Task_14,complete,Mon Jan 01 2024 13:12:32 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),60,23.85900424660706
15,Solution Confirmed?,Gateway_15,start,Mon Jan 01 2024 13:12:32 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),0,
15,Solution Confirmed?,Gateway_15,complete,Mon Jan 01 2024 13:14:10 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),2,1.6257683008600476
15,Document Solution and Update KB,Task_16,start,Mon Jan 01 2024 13:14:10 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),0,
6,Implement Solution,Task_13,complete,Mon Jan 01 2024 13:17:04 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),180,167.06930357920075
6,Verify Solution,Task_14,start,Mon Jan 01 2024 13:17:04 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),0,
26,Update CMDB,Task_17,complete,Mon Jan 01 2024 13:22:24 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),90,24.81202359615612
19,Document Solution and Update KB,Task_16,complete,Mon Jan 01 2024 13:22:45 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),90,20.583677362235047
19,Update CMDB,Task_17,start,Mon Jan 01 2024 13:22:45 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),0,
42,Implement Solution,Task_13,complete,Mon Jan 01 2024 13:23:01 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),180,148.83705906871643
42,Verify Solution,Task_14,start,Mon Jan 01 2024 13:23:01 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),0,
30,Document Solution and Update KB,Task_16,complete,Mon Jan 01 2024 13:23:41 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),90,20.823163596269865
30,Update CMDB,Task_17,start,Mon Jan 01 2024 13:23:41 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),0,
31,Update CMDB,Task_17,complete,Mon Jan 01 2024 13:29:39 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),90,24.873535146729456
33,Update CMDB,Task_17,complete,Mon Jan 01 2024 13:36:29 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),90,28.745615994982987
6,Verify Solution,Task_14,complete,Mon Jan 01 2024 13:36:53 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),60,19.825361550497902
6,Solution Confirmed?,Gateway_15,start,Mon Jan 01 2024 13:36:53 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),0,
15,Document Solution and Update KB,Task_16,complete,Mon Jan 01 2024 13:38:25 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),90,24.257751106983818
15,Update CMDB,Task_17,start,Mon Jan 01 2024 13:38:25 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),0,
6,Solution Confirmed?,Gateway_15,complete,Mon Jan 01 2024 13:38:44 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),2,1.8402875974727253
6,Document Solution and Update KB,Task_16,start,Mon Jan 01 2024 13:38:44 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),0,
42,Verify Solution,Task_14,complete,Mon Jan 01 2024 13:50:05 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),60,27.063493415179117
42,Solution Confirmed?,Gateway_15,start,Mon Jan 01 2024 13:50:05 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),0,
42,Solution Confirmed?,Gateway_15,complete,Mon Jan 01 2024 13:51:11 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),2,1.1082520536428133
42,Document Solution and Update KB,Task_16,start,Mon Jan 01 2024 13:51:11 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),0,
19,Update CMDB,Task_17,complete,Mon Jan 01 2024 13:52:51 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),90,30.092761438907225
19,Close Incident,Task_18,start,Mon Jan 01 2024 13:52:51 GMT+0100 (Central European Standard Time),System (Automated),0,
19,Close Incident,Task_18,complete,Mon Jan 01 2024 13:53:51 GMT+0100 (Central European Standard Time),System (Automated),0.1,1
19,Send Satisfaction Survey,Task_19,start,Mon Jan 01 2024 13:53:51 GMT+0100 (Central European Standard Time),System (Automated),0,
6,Document Solution and Update KB,Task_16,complete,Mon Jan 01 2024 13:54:32 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),90,15.801068118908725
6,Update CMDB,Task_17,start,Mon Jan 01 2024 13:54:32 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),0,
19,Send Satisfaction Survey,Task_19,complete,Mon Jan 01 2024 13:54:51 GMT+0100 (Central European Standard Time),System (Automated),0.1,1
19,Analyze Trends and Report,Task_20,start,Mon Jan 01 2024 13:54:51 GMT+0100 (Central European Standard Time),Management,0,
15,Update CMDB,Task_17,complete,Mon Jan 01 2024 14:02:14 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),90,23.815468925604023
15,Close Incident,Task_18,start,Mon Jan 01 2024 14:02:14 GMT+0100 (Central European Standard Time),System (Automated),0,
15,Close Incident,Task_18,complete,Mon Jan 01 2024 14:03:14 GMT+0100 (Central European Standard Time),System (Automated),0.1,1
15,Send Satisfaction Survey,Task_19,start,Mon Jan 01 2024 14:03:14 GMT+0100 (Central European Standard Time),System (Automated),0,
15,Send Satisfaction Survey,Task_19,complete,Mon Jan 01 2024 14:04:14 GMT+0100 (Central European Standard Time),System (Automated),0.1,1
15,Analyze Trends and Report,Task_20,start,Mon Jan 01 2024 14:04:14 GMT+0100 (Central European Standard Time),Management,0,
30,Update CMDB,Task_17,complete,Mon Jan 01 2024 14:06:46 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),90,43.07578945053834
6,Update CMDB,Task_17,complete,Mon Jan 01 2024 14:23:24 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),90,28.86638612981227
6,Close Incident,Task_18,start,Mon Jan 01 2024 14:23:24 GMT+0100 (Central European Standard Time),System (Automated),0,
6,Close Incident,Task_18,complete,Mon Jan 01 2024 14:24:24 GMT+0100 (Central European Standard Time),System (Automated),0.1,1
6,Send Satisfaction Survey,Task_19,start,Mon Jan 01 2024 14:24:24 GMT+0100 (Central European Standard Time),System (Automated),0,
6,Send Satisfaction Survey,Task_19,complete,Mon Jan 01 2024 14:25:24 GMT+0100 (Central European Standard Time),System (Automated),0.1,1
6,Analyze Trends and Report,Task_20,start,Mon Jan 01 2024 14:25:24 GMT+0100 (Central European Standard Time),Management,0,
42,Document Solution and Update KB,Task_16,complete,Mon Jan 01 2024 14:30:16 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),90,39.07683370861342
42,Update CMDB,Task_17,start,Mon Jan 01 2024 14:30:16 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),0,
42,Update CMDB,Task_17,complete,Mon Jan 01 2024 14:59:31 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),90,29.24173964959928
42,Close Incident,Task_18,start,Mon Jan 01 2024 14:59:31 GMT+0100 (Central European Standard Time),System (Automated),0,
42,Close Incident,Task_18,complete,Mon Jan 01 2024 15:00:31 GMT+0100 (Central European Standard Time),System (Automated),0.1,1
42,Send Satisfaction Survey,Task_19,start,Mon Jan 01 2024 15:00:31 GMT+0100 (Central European Standard Time),System (Automated),0,
42,Send Satisfaction Survey,Task_19,complete,Mon Jan 01 2024 15:01:31 GMT+0100 (Central European Standard Time),System (Automated),0.1,1
42,Analyze Trends and Report,Task_20,start,Mon Jan 01 2024 15:01:31 GMT+0100 (Central European Standard Time),Management,0,
19,Analyze Trends and Report,Task_20,complete,Mon Jan 01 2024 15:42:39 GMT+0100 (Central European Standard Time),Management,480,107.80003454106652
15,Analyze Trends and Report,Task_20,complete,Mon Jan 01 2024 16:18:00 GMT+0100 (Central European Standard Time),Management,480,133.77366645609658
42,Analyze Trends and Report,Task_20,complete,Mon Jan 01 2024 17:07:21 GMT+0100 (Central European Standard Time),Management,480,125.84465673342994
6,Analyze Trends and Report,Task_20,complete,Mon Jan 01 2024 17:12:15 GMT+0100 (Central European Standard Time),Management,480,166.85111903213303
